DATE_TIME,HIGH,LOW,OPEN,CLOSE
2018.01.02 00:00:00,0.891,0.88987,0.89,0.8909
2018.01.02 00:15:00,0.89075,0.88977,0.89039,0.88992
2018.01.02 00:30:00,0.89028,0.88967,0.89019,0.88984
2018.01.02 00:45:00,0.8908,0.88978,0.88981,0.8907
2018.01.02 01:00:00,0.8913,0.88056,0.89058,0.89027
2018.01.02 01:15:00,0.89018,0.88892,0.89017,0.88927
2018.01.02 01:30:00,0.88944,0.88895,0.88925,0.88917
2018.01.02 01:45:00,0.88955,0.88917,0.88919,0.88955
2018.01.02 02:00:00,0.88988,0.88957,0.88957,0.88968
2018.01.02 02:15:00,0.89059,0.88971,0.88972,0.89059
2018.01.02 02:30:00,0.89089,0.89041,0.89057,0.89089
2018.01.02 02:45:00,0.89109,0.89061,0.89088,0.89085
2018.01.02 03:00:00,0.89126,0.89062,0.89084,0.89073
2018.01.02 03:15:00,0.89075,0.89032,0.89074,0.89053
2018.01.02 03:30:00,0.89096,0.8905,0.89052,0.89085
2018.01.02 03:45:00,0.89086,0.89045,0.8908,0.8906
2018.01.02 04:00:00,0.89082,0.89051,0.89053,0.89067
2018.01.02 04:15:00,0.89108,0.89059,0.89068,0.89108
2018.01.02 04:30:00,0.89138,0.89098,0.89107,0.89116
2018.01.02 04:45:00,0.89135,0.8911,0.89118,0.89122
2018.01.02 05:00:00,0.89193,0.89123,0.89123,0.8918
2018.01.02 05:15:00,0.89203,0.89137,0.89173,0.89146
2018.01.02 05:30:00,0.89144,0.89112,0.89141,0.89144
2018.01.02 05:45:00,0.89167,0.89131,0.89135,0.89144
2018.01.02 06:00:00,0.89155,0.89123,0.89146,0.89141
2018.01.02 06:15:00,0.89153,0.89117,0.89142,0.89152
2018.01.02 06:30:00,0.8917,0.89151,0.89151,0.89161
2018.01.02 06:45:00,0.8917,0.89146,0.89167,0.89147
2018.01.02 07:00:00,0.89165,0.89123,0.89143,0.8914
2018.01.02 07:15:00,0.89189,0.89139,0.8914,0.89179
2018.01.02 07:30:00,0.89211,0.8916,0.89181,0.89206
2018.01.02 07:45:00,0.89236,0.89188,0.89217,0.89222
2018.01.02 08:00:00,0.89262,0.89217,0.89232,0.89249
2018.01.02 08:15:00,0.89299,0.89248,0.89248,0.89284
2018.01.02 08:30:00,0.89302,0.89265,0.89284,0.89266
2018.01.02 08:45:00,0.89276,0.89216,0.89266,0.89233
2018.01.02 09:00:00,0.89281,0.89205,0.89233,0.89235
2018.01.02 09:15:00,0.89257,0.89192,0.89235,0.89196
2018.01.02 09:30:00,0.89267,0.89155,0.89196,0.89267
2018.01.02 09:45:00,0.8927,0.89184,0.89265,0.89184
2018.01.02 10:00:00,0.89254,0.89174,0.89185,0.89244
2018.01.02 10:15:00,0.89259,0.89211,0.89243,0.89213
2018.01.02 10:30:00,0.89258,0.89205,0.89213,0.89228
2018.01.02 10:45:00,0.89266,0.8922,0.89228,0.89244
2018.01.02 11:00:00,0.89251,0.89193,0.89243,0.89196
2018.01.02 11:15:00,0.89203,0.89169,0.89195,0.89169
2018.01.02 11:30:00,0.89195,0.89153,0.89168,0.89177
2018.01.02 11:45:00,0.89215,0.89158,0.89178,0.89188
2018.01.02 12:00:00,0.89244,0.89179,0.89188,0.89231
2018.01.02 12:15:00,0.89272,0.89212,0.89231,0.89242
2018.01.02 12:30:00,0.89308,0.89238,0.8924,0.89269
2018.01.02 12:45:00,0.89289,0.89241,0.8927,0.89266
2018.01.02 13:00:00,0.89275,0.89231,0.89266,0.89231
2018.01.02 13:15:00,0.89255,0.89223,0.8923,0.89251
2018.01.02 13:30:00,0.89259,0.89167,0.89251,0.8917
2018.01.02 13:45:00,0.89183,0.8912,0.89169,0.89178
2018.01.02 14:00:00,0.89193,0.89053,0.8918,0.89175
2018.01.02 14:15:00,0.8921,0.89141,0.89174,0.89182
2018.01.02 14:30:00,0.89207,0.89139,0.89181,0.89202
2018.01.02 14:45:00,0.8927,0.89191,0.89201,0.89232
2018.01.02 15:00:00,0.89274,0.89214,0.89231,0.89249
2018.01.02 15:15:00,0.89249,0.89123,0.89248,0.8914
2018.01.02 15:30:00,0.8916,0.89106,0.89137,0.89111
2018.01.02 15:45:00,0.89113,0.89067,0.89109,0.89093
2018.01.02 16:00:00,0.89187,0.89069,0.89094,0.89174
2018.01.02 16:15:00,0.89254,0.89158,0.89173,0.89158
2018.01.02 16:30:00,0.89165,0.8903,0.89158,0.89033
2018.01.02 16:45:00,0.89118,0.89012,0.89033,0.89091
2018.01.02 17:00:00,0.89106,0.89036,0.89094,0.89074
2018.01.02 17:15:00,0.89088,0.88964,0.89074,0.8899
2018.01.02 17:30:00,0.89088,0.88975,0.88989,0.89048
2018.01.02 17:45:00,0.89057,0.88865,0.89047,0.88892
2018.01.02 18:00:00,0.88949,0.88848,0.8889,0.88866
2018.01.02 18:15:00,0.88898,0.88825,0.88868,0.88833
2018.01.02 18:30:00,0.88865,0.88823,0.88832,0.88863
2018.01.02 18:45:00,0.88871,0.88812,0.88864,0.88867
2018.01.02 19:00:00,0.88881,0.88846,0.88865,0.88861
2018.01.02 19:15:00,0.88894,0.88835,0.88861,0.88839
2018.01.02 19:30:00,0.88873,0.88838,0.8884,0.88857
2018.01.02 19:45:00,0.88865,0.88822,0.88857,0.88823
2018.01.02 20:00:00,0.88867,0.88809,0.88823,0.88839
2018.01.02 20:15:00,0.88842,0.8881,0.8884,0.88821
2018.01.02 20:30:00,0.88858,0.88817,0.88822,0.88844
2018.01.02 20:45:00,0.88868,0.88842,0.88845,0.88865
2018.01.02 21:00:00,0.88893,0.88848,0.88864,0.88849
2018.01.02 21:15:00,0.88877,0.88849,0.88849,0.88867
2018.01.02 21:30:00,0.88911,0.88859,0.88869,0.88905
2018.01.02 21:45:00,0.88918,0.88884,0.88905,0.88912
2018.01.02 22:00:00,0.88926,0.88898,0.8891,0.88917
2018.01.02 22:15:00,0.8894,0.88916,0.88918,0.88933
2018.01.02 22:30:00,0.88942,0.88905,0.88936,0.88908
2018.01.02 22:45:00,0.88931,0.88881,0.88908,0.88884
2018.01.02 23:00:00,0.88912,0.88882,0.88884,0.88904
2018.01.02 23:15:00,0.88906,0.88867,0.88904,0.88867
2018.01.02 23:30:00,0.88905,0.88858,0.88868,0.88896
2018.01.02 23:45:00,0.88909,0.88817,0.88895,0.88837
2018.01.03 00:00:00,0.88918,0.88833,0.88839,0.88908
2018.01.03 00:15:00,0.88923,0.88887,0.88908,0.88892
2018.01.03 00:30:00,0.88911,0.88846,0.88892,0.88863
2018.01.03 00:45:00,0.88903,0.88833,0.88863,0.88835
2018.01.03 01:00:00,0.88851,0.88803,0.88835,0.88828
2018.01.03 01:15:00,0.88828,0.88773,0.88828,0.88779
2018.01.03 01:30:00,0.88818,0.88756,0.8878,0.88783
2018.01.03 01:45:00,0.88797,0.88755,0.88783,0.88766
2018.01.03 02:00:00,0.88808,0.88758,0.88763,0.88768
2018.01.03 02:15:00,0.8881,0.88758,0.88768,0.88796
2018.01.03 02:30:00,0.88832,0.88784,0.88797,0.88789
2018.01.03 02:45:00,0.88809,0.88757,0.88789,0.88761
2018.01.03 03:00:00,0.88782,0.88703,0.88761,0.88703
2018.01.03 03:15:00,0.88747,0.88698,0.88705,0.88744
2018.01.03 03:30:00,0.88756,0.88669,0.88745,0.88689
2018.01.03 03:45:00,0.88732,0.88663,0.88689,0.88698
2018.01.03 04:00:00,0.88719,0.88631,0.887,0.88647
2018.01.03 04:15:00,0.88677,0.88644,0.88648,0.88676
2018.01.03 04:30:00,0.88709,0.88614,0.88676,0.88649
2018.01.03 04:45:00,0.88671,0.88618,0.8865,0.88638
2018.01.03 05:00:00,0.8868,0.8862,0.88638,0.88668
2018.01.03 05:15:00,0.88676,0.88606,0.88669,0.88624
2018.01.03 05:30:00,0.88674,0.8862,0.88623,0.88663
2018.01.03 05:45:00,0.88724,0.88653,0.88663,0.88692
2018.01.03 06:00:00,0.88697,0.88658,0.88689,0.8866
2018.01.03 06:15:00,0.88682,0.88645,0.88661,0.88679
2018.01.03 06:30:00,0.88747,0.88666,0.88679,0.88736
2018.01.03 06:45:00,0.88785,0.88726,0.88739,0.88756
2018.01.03 07:00:00,0.88792,0.88755,0.88756,0.88767
2018.01.03 07:15:00,0.88785,0.88759,0.88764,0.88765
2018.01.03 07:30:00,0.88817,0.88736,0.88766,0.88783
2018.01.03 07:45:00,0.88798,0.88766,0.88782,0.88785
2018.01.03 08:00:00,0.8879,0.88763,0.88785,0.88763
2018.01.03 08:15:00,0.88812,0.88763,0.88763,0.888
2018.01.03 08:30:00,0.88838,0.88796,0.888,0.88837
2018.01.03 08:45:00,0.88841,0.88793,0.88836,0.8883
2018.01.03 09:00:00,0.88835,0.88757,0.8883,0.88787
2018.01.03 09:15:00,0.88865,0.88789,0.88789,0.88857
2018.01.03 09:30:00,0.88876,0.88792,0.88857,0.88806
2018.01.03 09:45:00,0.88855,0.888,0.88808,0.8884
2018.01.03 10:00:00,0.88842,0.88803,0.88839,0.88833
2018.01.03 10:15:00,0.88918,0.88831,0.88833,0.88916
2018.01.03 10:30:00,0.88973,0.8891,0.88916,0.88924
2018.01.03 10:45:00,0.88932,0.88878,0.88925,0.88905
2018.01.03 11:00:00,0.88953,0.8888,0.88907,0.88891
2018.01.03 11:15:00,0.88931,0.88889,0.88889,0.88913
2018.01.03 11:30:00,0.88935,0.88889,0.88912,0.88902
2018.01.03 11:45:00,0.88936,0.88879,0.88902,0.88934
2018.01.03 12:00:00,0.88958,0.88911,0.88934,0.88934
2018.01.03 12:15:00,0.88969,0.88914,0.88932,0.8894
2018.01.03 12:30:00,0.88966,0.88908,0.8894,0.88965
2018.01.03 12:45:00,0.89021,0.88942,0.88965,0.89008
2018.01.03 13:00:00,0.89033,0.88989,0.89008,0.89013
2018.01.03 13:15:00,0.89022,0.88936,0.89012,0.88943
2018.01.03 13:30:00,0.8899,0.88926,0.88943,0.8896
2018.01.03 13:45:00,0.8898,0.88955,0.88962,0.88968
2018.01.03 14:00:00,0.89016,0.88956,0.88968,0.88985
2018.01.03 14:15:00,0.88983,0.88873,0.88983,0.88908
2018.01.03 14:30:00,0.88908,0.88865,0.88908,0.88901
2018.01.03 14:45:00,0.88902,0.8885,0.88902,0.88885
2018.01.03 15:00:00,0.88895,0.88817,0.88882,0.88818
2018.01.03 15:15:00,0.88887,0.88784,0.88818,0.88793
2018.01.03 15:30:00,0.8892,0.88763,0.88792,0.88898
2018.01.03 15:45:00,0.89018,0.88898,0.889,0.88986
2018.01.03 16:00:00,0.89006,0.88899,0.88987,0.88911
2018.01.03 16:15:00,0.88936,0.88881,0.8891,0.88888
2018.01.03 16:30:00,0.88967,0.88863,0.88888,0.8887
2018.01.03 16:45:00,0.88912,0.88816,0.88869,0.88866
2018.01.03 17:00:00,0.88898,0.88796,0.88838,0.88869
2018.01.03 17:15:00,0.88877,0.88794,0.8887,0.88845
2018.01.03 17:30:00,0.88936,0.88805,0.88844,0.88931
2018.01.03 17:45:00,0.88971,0.88884,0.88934,0.88944
2018.01.03 18:00:00,0.89016,0.88925,0.88945,0.88963
2018.01.03 18:15:00,0.88979,0.88938,0.88961,0.88976
2018.01.03 18:30:00,0.89028,0.88971,0.88975,0.89017
2018.01.03 18:45:00,0.89051,0.88994,0.89018,0.89025
2018.01.03 19:00:00,0.89034,0.88991,0.89024,0.89
2018.01.03 19:15:00,0.8906,0.88998,0.88999,0.89053
2018.01.03 19:30:00,0.89062,0.89031,0.89053,0.89039
2018.01.03 19:45:00,0.89094,0.89024,0.8904,0.89058
2018.01.03 20:00:00,0.89063,0.89023,0.89058,0.89025
2018.01.03 20:15:00,0.89071,0.89025,0.89026,0.8904
2018.01.03 20:30:00,0.89043,0.89006,0.89038,0.89017
2018.01.03 20:45:00,0.89101,0.88998,0.89018,0.89025
2018.01.03 21:00:00,0.89075,0.88932,0.89024,0.88955
2018.01.03 21:15:00,0.88978,0.88904,0.88957,0.88973
2018.01.03 21:30:00,0.89028,0.88971,0.88974,0.89022
2018.01.03 21:45:00,0.89067,0.89016,0.89024,0.8905
2018.01.03 22:00:00,0.89054,0.89021,0.8905,0.8903
2018.01.03 22:15:00,0.8903,0.88992,0.89028,0.89013
2018.01.03 22:30:00,0.89039,0.89014,0.89014,0.89027
2018.01.03 22:45:00,0.89045,0.88972,0.89028,0.88985
2018.01.03 23:00:00,0.88992,0.88955,0.88986,0.88958
2018.01.03 23:15:00,0.88977,0.88937,0.88957,0.88937
2018.01.03 23:30:00,0.88945,0.88909,0.88938,0.88923
2018.01.03 23:45:00,0.88938,0.88843,0.88921,0.88863
