DATE_TIME,HIGH,LOW,OPEN,CLOSE
2018.01.02 09:00:00,0.97368,0.9731,0.97344,0.97336
2018.01.02 09:15:00,0.97352,0.97292,0.97336,0.9731
2018.01.02 09:30:00,0.97311,0.97259,0.9731,0.97268
2018.01.02 09:45:00,0.97322,0.97252,0.97268,0.97321
2018.01.02 10:00:00,0.9735,0.97296,0.97321,0.97313
2018.01.02 10:15:00,0.97344,0.9724,0.97312,0.97274
2018.01.02 10:30:00,0.97284,0.97227,0.97274,0.97274
2018.01.02 10:45:00,0.97313,0.97265,0.97274,0.97299
2018.01.02 11:00:00,0.973,0.97252,0.97297,0.97272
2018.01.02 11:15:00,0.97288,0.97257,0.97272,0.97276
2018.01.02 11:30:00,0.97286,0.97163,0.97276,0.97182
2018.01.02 11:45:00,0.97186,0.97134,0.97183,0.97137
2018.01.02 12:00:00,0.9716,0.97099,0.97136,0.97146
2018.01.02 12:15:00,0.97149,0.9711,0.97146,0.97113
2018.01.02 12:30:00,0.97115,0.97002,0.97113,0.97011
2018.01.02 12:45:00,0.97135,0.96993,0.97011,0.97125
2018.01.02 13:00:00,0.97155,0.97067,0.97125,0.97078
2018.01.02 13:15:00,0.97143,0.97077,0.97078,0.97107
2018.01.02 13:30:00,0.97142,0.97093,0.97107,0.97134
2018.01.02 13:45:00,0.97141,0.97112,0.97134,0.97138
2018.01.02 14:00:00,0.97148,0.97123,0.97138,0.97144
2018.01.02 14:15:00,0.97149,0.97115,0.97144,0.97129
2018.01.02 14:30:00,0.97139,0.971,0.9713,0.97132
2018.01.02 14:45:00,0.97138,0.97086,0.97132,0.97112
2018.01.02 15:00:00,0.97145,0.97081,0.97112,0.97124
2018.01.02 15:15:00,0.97199,0.97113,0.97124,0.97179
2018.01.02 15:30:00,0.97189,0.97144,0.97181,0.97162
2018.01.02 15:45:00,0.97175,0.97143,0.97162,0.97171
2018.01.02 16:00:00,0.97225,0.97156,0.97171,0.97203
2018.01.02 16:15:00,0.97215,0.97155,0.97202,0.97204
2018.01.02 16:30:00,0.97254,0.97178,0.97204,0.97243
2018.01.02 16:45:00,0.97301,0.97241,0.97243,0.97282
2018.01.02 17:00:00,0.97305,0.9723,0.97282,0.97233
2018.01.02 17:15:00,0.97264,0.97206,0.97233,0.9724
2018.01.02 17:30:00,0.97253,0.97173,0.9724,0.97225
2018.01.02 17:45:00,0.97273,0.97187,0.97225,0.97232
2018.01.02 18:00:00,0.97236,0.9711,0.97233,0.97114
2018.01.02 18:15:00,0.97215,0.97088,0.97114,0.97207
2018.01.02 18:30:00,0.9725,0.97172,0.97207,0.97186
2018.01.02 18:45:00,0.97196,0.97123,0.97186,0.97183
