DATE_TIME,HIGH,LOW,OPEN,CLOSE
2018.01.02 00:00:00,0.97914,0.97675,0.97814,0.97864
2018.01.02 00:15:00,0.97854,0.97774,0.97839,0.97845
2018.01.02 00:30:00,0.9792,0.9784,0.97847,0.97878
2018.01.02 00:45:00,0.98087,0.97871,0.97879,0.9808
2018.01.02 01:00:00,0.98073,0.97955,0.98024,0.98012
2018.01.02 01:15:00,0.98028,0.97901,0.98002,0.97917
2018.01.02 01:30:00,0.97922,0.97827,0.97918,0.9784
2018.01.02 01:45:00,0.97898,0.97838,0.97839,0.97897
2018.01.02 02:00:00,0.97946,0.97901,0.97902,0.97915
2018.01.02 02:15:00,0.97941,0.97908,0.97923,0.97926
2018.01.02 02:30:00,0.97972,0.97921,0.97928,0.97971
2018.01.02 02:45:00,0.98007,0.97957,0.97969,0.97999
2018.01.02 03:00:00,0.98051,0.97981,0.97998,0.98048
2018.01.02 03:15:00,0.98061,0.98018,0.98049,0.98053
2018.01.02 03:30:00,0.98092,0.98037,0.98055,0.98071
2018.01.02 03:45:00,0.9813,0.98034,0.9813,0.98058
2018.01.02 04:00:00,0.98106,0.98054,0.98057,0.98094
2018.01.02 04:15:00,0.98116,0.98065,0.98088,0.98112
2018.01.02 04:30:00,0.98108,0.9808,0.98104,0.98106
2018.01.02 04:45:00,0.98132,0.98101,0.98106,0.98113
2018.01.02 05:00:00,0.98157,0.98104,0.98114,0.98145
2018.01.02 05:15:00,0.98204,0.98133,0.98144,0.98141
2018.01.02 05:30:00,0.98153,0.98125,0.98141,0.98149
2018.01.02 05:45:00,0.98185,0.98137,0.98139,0.98176
2018.01.02 06:00:00,0.98179,0.98155,0.98178,0.98161
2018.01.02 06:15:00,0.98182,0.98159,0.98167,0.98176
2018.01.02 06:30:00,0.98182,0.98158,0.98175,0.98175
2018.01.02 06:45:00,0.98209,0.98174,0.98179,0.98201
2018.01.02 07:00:00,0.98247,0.98201,0.98202,0.9824
2018.01.02 07:15:00,0.98264,0.9823,0.98241,0.98231
2018.01.02 07:30:00,0.98235,0.98214,0.98224,0.98215
2018.01.02 07:45:00,0.98245,0.98196,0.98225,0.98222
2018.01.02 08:00:00,0.9826,0.98214,0.98237,0.98231
2018.01.02 08:15:00,0.98244,0.98224,0.9823,0.98236
2018.01.02 08:30:00,0.98236,0.98191,0.98234,0.98197
2018.01.02 08:45:00,0.98236,0.98189,0.98198,0.98201
2018.01.02 09:00:00,0.98225,0.98185,0.982,0.98204
2018.01.02 09:15:00,0.98232,0.98179,0.98205,0.9818
2018.01.02 09:30:00,0.98226,0.98141,0.98179,0.98223
2018.01.02 09:45:00,0.98243,0.98139,0.98221,0.9814
2018.01.02 10:00:00,0.98157,0.9812,0.98139,0.98151
2018.01.02 10:15:00,0.98179,0.98141,0.9815,0.98169
2018.01.02 10:30:00,0.98223,0.98159,0.98169,0.98193
2018.01.02 10:45:00,0.9822,0.98174,0.98192,0.98184
2018.01.02 11:00:00,0.98202,0.98171,0.98184,0.98202
2018.01.02 11:15:00,0.98217,0.98189,0.98203,0.98189
2018.01.02 11:30:00,0.98217,0.98165,0.98189,0.98166
2018.01.02 11:45:00,0.98215,0.98138,0.98167,0.9817
2018.01.02 12:00:00,0.98215,0.9817,0.9817,0.98201
2018.01.02 12:15:00,0.98238,0.98179,0.98201,0.98201
2018.01.02 12:30:00,0.98268,0.98201,0.98202,0.98255
2018.01.02 12:45:00,0.98273,0.98225,0.98255,0.98264
2018.01.02 13:00:00,0.98285,0.98233,0.98264,0.98237
2018.01.02 13:15:00,0.98248,0.9819,0.98237,0.98228
2018.01.02 13:30:00,0.98258,0.98172,0.98228,0.98179
2018.01.02 13:45:00,0.98183,0.98094,0.98177,0.98158
2018.01.02 14:00:00,0.98194,0.98137,0.98158,0.98179
2018.01.02 14:15:00,0.98199,0.98135,0.9818,0.98199
2018.01.02 14:30:00,0.98213,0.98164,0.98199,0.98183
2018.01.02 14:45:00,0.98199,0.9814,0.98184,0.98162
2018.01.02 15:00:00,0.98191,0.98144,0.98162,0.98178
2018.01.02 15:15:00,0.98177,0.98084,0.98177,0.98097
2018.01.02 15:30:00,0.98106,0.98045,0.98097,0.9807
2018.01.02 15:45:00,0.98075,0.97982,0.9807,0.98
2018.01.02 16:00:00,0.9806,0.97989,0.98,0.98041
2018.01.02 16:15:00,0.98118,0.98039,0.98041,0.98084
2018.01.02 16:30:00,0.98089,0.97999,0.98086,0.97999
2018.01.02 16:45:00,0.981,0.97985,0.98,0.98063
2018.01.02 17:00:00,0.98102,0.98016,0.98066,0.98054
2018.01.02 17:15:00,0.98081,0.98001,0.98054,0.98034
2018.01.02 17:30:00,0.98125,0.98013,0.98033,0.98109
2018.01.02 17:45:00,0.98114,0.97908,0.98108,0.9791
2018.01.02 18:00:00,0.97973,0.97869,0.97913,0.97898
2018.01.02 18:15:00,0.97913,0.9784,0.97901,0.97844
2018.01.02 18:30:00,0.97877,0.97839,0.97845,0.97869
2018.01.02 18:45:00,0.97874,0.97809,0.9787,0.97851
2018.01.02 19:00:00,0.97883,0.97829,0.97853,0.97859
2018.01.02 19:15:00,0.97878,0.97842,0.97859,0.97854
2018.01.02 19:30:00,0.97888,0.97845,0.97854,0.9786
2018.01.02 19:45:00,0.9787,0.9784,0.97859,0.97852
2018.01.02 20:00:00,0.97891,0.9785,0.97852,0.97882
2018.01.02 20:15:00,0.97881,0.9785,0.97881,0.9787
2018.01.02 20:30:00,0.97897,0.97865,0.97869,0.97888
2018.01.02 20:45:00,0.97896,0.97878,0.97887,0.97891
2018.01.02 21:00:00,0.9792,0.97887,0.9789,0.979
2018.01.02 21:15:00,0.97932,0.979,0.97901,0.97919
2018.01.02 21:30:00,0.97946,0.97904,0.97919,0.97925
2018.01.02 21:45:00,0.97955,0.9791,0.97924,0.97952
2018.01.02 22:00:00,0.9797,0.9792,0.9795,0.97926
2018.01.02 22:15:00,0.97965,0.97925,0.97928,0.97956
2018.01.02 22:30:00,0.9797,0.9793,0.97961,0.9793
2018.01.02 22:45:00,0.97971,0.97925,0.9793,0.97951
2018.01.02 23:00:00,0.97979,0.97947,0.97951,0.9797
2018.01.02 23:15:00,0.97971,0.97937,0.97971,0.97958
2018.01.02 23:30:00,0.97991,0.97941,0.9796,0.97976
2018.01.02 23:45:00,0.9799,0.97916,0.97978,0.97916
2018.01.03 00:00:00,0.97969,0.97909,0.97916,0.97964
2018.01.03 00:15:00,0.97984,0.97955,0.97959,0.97969
2018.01.03 00:30:00,0.98,0.97955,0.97964,0.97982
2018.01.03 00:45:00,0.97991,0.97916,0.97982,0.97932
2018.01.03 01:00:00,0.97967,0.9792,0.97927,0.97955
2018.01.03 01:15:00,0.97972,0.97934,0.97956,0.97956
2018.01.03 01:30:00,0.97979,0.97935,0.9796,0.97954
2018.01.03 01:45:00,0.97969,0.97919,0.97954,0.97929
2018.01.03 02:00:00,0.97969,0.97919,0.97929,0.97959
2018.01.03 02:15:00,0.97981,0.97921,0.97959,0.97941
2018.01.03 02:30:00,0.97966,0.9791,0.97942,0.9791
2018.01.03 02:45:00,0.97939,0.97889,0.9791,0.97919
2018.01.03 03:00:00,0.97954,0.97909,0.97919,0.97919
2018.01.03 03:15:00,0.97925,0.97864,0.97919,0.97869
2018.01.03 03:30:00,0.97898,0.97856,0.97869,0.97885
2018.01.03 03:45:00,0.97916,0.97845,0.97884,0.97851
2018.01.03 04:00:00,0.97887,0.97849,0.97852,0.97881
2018.01.03 04:15:00,0.97895,0.97859,0.97882,0.97885
2018.01.03 04:30:00,0.97893,0.9781,0.97884,0.9784
2018.01.03 04:45:00,0.97845,0.97789,0.97841,0.97799
2018.01.03 05:00:00,0.97828,0.97775,0.97799,0.97776
2018.01.03 05:15:00,0.978,0.97769,0.97776,0.97793
2018.01.03 05:30:00,0.97817,0.97782,0.97795,0.97785
2018.01.03 05:45:00,0.9782,0.97783,0.97787,0.97801
2018.01.03 06:00:00,0.9781,0.97774,0.978,0.97783
2018.01.03 06:15:00,0.978,0.97751,0.97784,0.97798
2018.01.03 06:30:00,0.97825,0.97784,0.97795,0.97815
2018.01.03 06:45:00,0.97832,0.97807,0.97814,0.97812
2018.01.03 07:00:00,0.97824,0.97795,0.97813,0.97804
2018.01.03 07:15:00,0.97843,0.97804,0.97804,0.97834
2018.01.03 07:30:00,0.9786,0.97829,0.97833,0.97859
2018.01.03 07:45:00,0.97868,0.97839,0.97859,0.97855
2018.01.03 08:00:00,0.97865,0.97829,0.97854,0.97856
2018.01.03 08:15:00,0.97867,0.9784,0.97854,0.97849
2018.01.03 08:30:00,0.97861,0.97825,0.97849,0.97844
2018.01.03 08:45:00,0.97875,0.97829,0.97844,0.97859
2018.01.03 09:00:00,0.97866,0.97809,0.97859,0.97824
2018.01.03 09:15:00,0.97869,0.97824,0.97825,0.97864
2018.01.03 09:30:00,0.97876,0.97844,0.97861,0.9785
2018.01.03 09:45:00,0.97889,0.97848,0.97851,0.97885
2018.01.03 10:00:00,0.97907,0.97845,0.97883,0.97875
2018.01.03 10:15:00,0.97987,0.97874,0.97876,0.97982
2018.01.03 10:30:00,0.98063,0.97979,0.97982,0.98049
2018.01.03 10:45:00,0.9805,0.98004,0.9805,0.98041
2018.01.03 11:00:00,0.98076,0.98025,0.98042,0.9805
2018.01.03 11:15:00,0.98092,0.98049,0.9805,0.98069
2018.01.03 11:30:00,0.98082,0.98042,0.98071,0.98059
2018.01.03 11:45:00,0.98103,0.98042,0.98058,0.98099
2018.01.03 12:00:00,0.98115,0.98053,0.98099,0.98065
2018.01.03 12:15:00,0.98106,0.98053,0.98065,0.98096
2018.01.03 12:30:00,0.981,0.98067,0.98095,0.98082
2018.01.03 12:45:00,0.98109,0.98052,0.98082,0.98103
2018.01.03 13:00:00,0.98112,0.98068,0.98104,0.98108
2018.01.03 13:15:00,0.98122,0.98049,0.98107,0.98066
2018.01.03 13:30:00,0.98116,0.98059,0.98066,0.98095
2018.01.03 13:45:00,0.98111,0.98064,0.98094,0.98073
2018.01.03 14:00:00,0.9815,0.98069,0.98074,0.98143
2018.01.03 14:15:00,0.98145,0.98109,0.98142,0.98128
2018.01.03 14:30:00,0.98139,0.98099,0.98129,0.98137
2018.01.03 14:45:00,0.98139,0.98054,0.98137,0.98069
2018.01.03 15:00:00,0.9812,0.98063,0.98068,0.98074
2018.01.03 15:15:00,0.98114,0.98017,0.98074,0.9802
2018.01.03 15:30:00,0.98155,0.97994,0.98018,0.98132
2018.01.03 15:45:00,0.98202,0.98114,0.98134,0.98191
2018.01.03 16:00:00,0.98253,0.98165,0.9819,0.98177
2018.01.03 16:15:00,0.98211,0.98161,0.98177,0.98188
2018.01.03 16:30:00,0.98261,0.98172,0.98187,0.98199
2018.01.03 16:45:00,0.98237,0.9816,0.98198,0.98189
2018.01.03 17:00:00,0.98216,0.98134,0.98189,0.98165
2018.01.03 17:15:00,0.98188,0.98066,0.98166,0.98097
2018.01.03 17:30:00,0.98157,0.98064,0.98097,0.98157
2018.01.03 17:45:00,0.982,0.981,0.98157,0.98193
2018.01.03 18:00:00,0.98271,0.98184,0.98193,0.9825
2018.01.03 18:15:00,0.98256,0.98205,0.9825,0.98211
2018.01.03 18:30:00,0.98254,0.982,0.98209,0.98251
2018.01.03 18:45:00,0.98274,0.98225,0.98251,0.98248
2018.01.03 19:00:00,0.98264,0.98229,0.98247,0.98249
2018.01.03 19:15:00,0.9828,0.98246,0.98249,0.98273
2018.01.03 19:30:00,0.98297,0.98263,0.98272,0.98273
2018.01.03 19:45:00,0.98301,0.98258,0.98272,0.98298
2018.01.03 20:00:00,0.98322,0.98283,0.98296,0.98287
2018.01.03 20:15:00,0.98332,0.98287,0.98288,0.983
2018.01.03 20:30:00,0.98308,0.98264,0.983,0.98287
2018.01.03 20:45:00,0.9837,0.98189,0.98284,0.9819
2018.01.03 21:00:00,0.98339,0.98189,0.98189,0.9821
2018.01.03 21:15:00,0.9825,0.98189,0.98212,0.98237
2018.01.03 21:30:00,0.98271,0.98235,0.98236,0.98266
2018.01.03 21:45:00,0.98298,0.98262,0.98266,0.9829
2018.01.03 22:00:00,0.98291,0.9825,0.9829,0.98259
2018.01.03 22:15:00,0.98267,0.98219,0.98259,0.98261
2018.01.03 22:30:00,0.98314,0.98261,0.98261,0.9831
2018.01.03 22:45:00,0.98339,0.98295,0.98311,0.98301
2018.01.03 23:00:00,0.98308,0.98258,0.98302,0.98264
2018.01.03 23:15:00,0.98302,0.98258,0.98264,0.98287
2018.01.03 23:30:00,0.98298,0.98253,0.98287,0.98289
2018.01.03 23:45:00,0.98305,0.98174,0.98289,0.98199
2018.01.04 00:00:00,0.98229,0.98199,0.98199,0.98218
2018.01.04 00:15:00,0.98229,0.98204,0.98216,0.98209
2018.01.04 00:30:00,0.98214,0.9817,0.98209,0.98186
2018.01.04 00:45:00,0.98201,0.98136,0.98186,0.9815
2018.01.04 01:00:00,0.98201,0.98128,0.98132,0.98194
2018.01.04 01:15:00,0.98204,0.98169,0.98194,0.98174
2018.01.04 01:30:00,0.98203,0.98154,0.98174,0.98184
2018.01.04 01:45:00,0.98192,0.98164,0.98184,0.98192
2018.01.04 02:00:00,0.98197,0.98166,0.98192,0.98174
2018.01.04 02:15:00,0.98195,0.98148,0.98174,0.98187
2018.01.04 02:30:00,0.98196,0.98149,0.98187,0.98174
2018.01.04 02:45:00,0.98178,0.98134,0.98174,0.98159
2018.01.04 03:00:00,0.9816,0.98103,0.9816,0.98129
2018.01.04 03:15:00,0.98134,0.981,0.98129,0.98117
2018.01.04 03:30:00,0.98119,0.98089,0.98116,0.98099
2018.01.04 03:45:00,0.98141,0.98096,0.98099,0.98109
2018.01.04 04:00:00,0.98167,0.98104,0.98109,0.98159
2018.01.04 04:15:00,0.98195,0.98147,0.98158,0.98185
2018.01.04 04:30:00,0.98214,0.98165,0.98185,0.98186
2018.01.04 04:45:00,0.9822,0.98184,0.98187,0.98197
2018.01.04 05:00:00,0.98204,0.98164,0.98196,0.98179
2018.01.04 05:15:00,0.98188,0.98155,0.98179,0.9818
2018.01.04 05:30:00,0.98192,0.98163,0.98183,0.98185
2018.01.04 05:45:00,0.98201,0.98159,0.98184,0.98194
2018.01.04 06:00:00,0.98212,0.98179,0.98194,0.98201
2018.01.04 06:15:00,0.98214,0.98184,0.982,0.9819
2018.01.04 06:30:00,0.98213,0.98167,0.98189,0.98175
2018.01.04 06:45:00,0.982,0.98167,0.98175,0.98184
2018.01.04 07:00:00,0.98217,0.98183,0.98184,0.98212
2018.01.04 07:15:00,0.98221,0.98184,0.98211,0.98194
2018.01.04 07:30:00,0.98233,0.98181,0.98194,0.98224
2018.01.04 07:45:00,0.98248,0.98209,0.98227,0.98225
2018.01.04 08:00:00,0.98306,0.98219,0.98226,0.98291
2018.01.04 08:15:00,0.98339,0.9829,0.98292,0.98316
2018.01.04 08:30:00,0.98336,0.9826,0.98318,0.98281
2018.01.04 08:45:00,0.98296,0.98266,0.9828,0.98269
2018.01.04 09:00:00,0.98279,0.98249,0.98269,0.98272
2018.01.04 09:15:00,0.98302,0.98261,0.98272,0.98279
2018.01.04 09:30:00,0.98336,0.98257,0.98279,0.98323
2018.01.04 09:45:00,0.98335,0.98292,0.98322,0.98318
2018.01.04 10:00:00,0.98321,0.98239,0.98317,0.98246
2018.01.04 10:15:00,0.98281,0.98244,0.98244,0.98267
2018.01.04 10:30:00,0.98281,0.98214,0.98267,0.98226
2018.01.04 10:45:00,0.98234,0.98132,0.98225,0.9814
2018.01.04 11:00:00,0.98175,0.98106,0.98139,0.9817
2018.01.04 11:15:00,0.98171,0.98134,0.98171,0.98144
2018.01.04 11:30:00,0.98231,0.98141,0.98141,0.98228
2018.01.04 11:45:00,0.98237,0.9818,0.98229,0.9822
2018.01.04 12:00:00,0.98281,0.98219,0.9822,0.98261
2018.01.04 12:15:00,0.98266,0.98215,0.98261,0.98216
2018.01.04 12:30:00,0.98288,0.98213,0.98218,0.98285
2018.01.04 12:45:00,0.98293,0.98246,0.98284,0.98271
2018.01.04 13:00:00,0.98288,0.98211,0.98272,0.98211
2018.01.04 13:15:00,0.98216,0.98162,0.98212,0.98167
2018.01.04 13:30:00,0.98211,0.98156,0.98167,0.98206
2018.01.04 13:45:00,0.98239,0.98192,0.98206,0.98218
2018.01.04 14:00:00,0.98217,0.98167,0.98217,0.98182
2018.01.04 14:15:00,0.98219,0.98176,0.98182,0.98214
2018.01.04 14:30:00,0.98227,0.98166,0.98214,0.9818
2018.01.04 14:45:00,0.98201,0.98159,0.9818,0.9818
2018.01.04 15:00:00,0.98184,0.98126,0.98182,0.98134
2018.01.04 15:15:00,0.98179,0.98075,0.98139,0.98109
2018.01.04 15:30:00,0.98133,0.9807,0.98104,0.98076
2018.01.04 15:45:00,0.98133,0.98066,0.98076,0.98099
2018.01.04 16:00:00,0.98134,0.9808,0.98099,0.98121
2018.01.04 16:15:00,0.98196,0.98116,0.98121,0.98191
2018.01.04 16:30:00,0.98223,0.98162,0.98188,0.98212
2018.01.04 16:45:00,0.98233,0.98166,0.98211,0.98167
2018.01.04 17:00:00,0.98257,0.98117,0.98168,0.98254
2018.01.04 17:15:00,0.98334,0.98244,0.98254,0.9828
2018.01.04 17:30:00,0.98315,0.9827,0.98279,0.98298
2018.01.04 17:45:00,0.98465,0.98277,0.98297,0.98453
2018.01.04 18:00:00,0.98507,0.98376,0.9846,0.98388
2018.01.04 18:15:00,0.98388,0.98329,0.98387,0.98332
2018.01.04 18:30:00,0.98356,0.98316,0.9833,0.98345
2018.01.04 18:45:00,0.98391,0.98326,0.98345,0.98355
2018.01.04 19:00:00,0.9838,0.98317,0.98355,0.98317
2018.01.04 19:15:00,0.98349,0.98289,0.98318,0.98308
2018.01.04 19:30:00,0.98352,0.98298,0.9831,0.98305
2018.01.04 19:45:00,0.98351,0.98299,0.98305,0.9835
2018.01.04 20:00:00,0.98372,0.98324,0.98348,0.98337
2018.01.04 20:15:00,0.98363,0.9832,0.98338,0.9834
2018.01.04 20:30:00,0.98348,0.98319,0.98341,0.98334
2018.01.04 20:45:00,0.98333,0.98286,0.98333,0.98316
2018.01.04 21:00:00,0.98319,0.98274,0.98319,0.98287
2018.01.04 21:15:00,0.98305,0.98265,0.98286,0.98271
2018.01.04 21:30:00,0.98295,0.9818,0.98269,0.98239
2018.01.04 21:45:00,0.98287,0.98227,0.9824,0.98282
2018.01.04 22:00:00,0.98289,0.98206,0.98279,0.98207
2018.01.04 22:15:00,0.98224,0.98194,0.9821,0.98209
2018.01.04 22:30:00,0.98232,0.98202,0.98209,0.98229
2018.01.04 22:45:00,0.98262,0.98226,0.98229,0.98257
2018.01.04 23:00:00,0.98272,0.98244,0.98261,0.98263
2018.01.04 23:15:00,0.98274,0.98234,0.98262,0.98253
2018.01.04 23:30:00,0.98255,0.98187,0.98255,0.98211
