DATE_TIME,HIGH,LOW,OPEN,CLOSE
2018.01.02 00:00:00,1.09822,1.09581,1.09581,1.09794
2018.01.02 00:15:00,1.09874,1.09787,1.09789,1.09874
2018.01.02 00:30:00,1.09927,1.09859,1.09892,1.09896
2018.01.02 00:45:00,1.10091,1.09894,1.09894,1.10058
2018.01.02 01:00:00,1.10205,1.09913,1.09997,1.10053
2018.01.02 01:15:00,1.10143,1.10034,1.10051,1.10065
2018.01.02 01:30:00,1.10096,1.09984,1.10064,1.09989
2018.01.02 01:45:00,1.10031,1.09972,1.09985,1.10005
2018.01.02 02:00:00,1.10045,1.10005,1.10005,1.10019
2018.01.02 02:15:00,1.10032,1.09921,1.10021,1.09921
2018.01.02 02:30:00,1.09973,1.09916,1.09926,1.09932
2018.01.02 02:45:00,1.09976,1.09907,1.09931,1.0997
2018.01.02 03:00:00,1.10039,1.0995,1.09971,1.10039
2018.01.02 03:15:00,1.1009,1.10034,1.10038,1.10065
2018.01.02 03:30:00,1.10066,1.1004,1.10055,1.10041
2018.01.02 03:45:00,1.1011,1.10044,1.1011,1.10066
2018.01.02 04:00:00,1.10109,1.10058,1.10063,1.10097
2018.01.02 04:15:00,1.10101,1.1005,1.10098,1.10068
2018.01.02 04:30:00,1.10065,1.10022,1.1006,1.10046
2018.01.02 04:45:00,1.10069,1.10033,1.10047,1.10046
2018.01.02 05:00:00,1.10051,1.10003,1.10047,1.10014
2018.01.02 05:15:00,1.10062,1.10021,1.10027,1.10049
2018.01.02 05:30:00,1.10077,1.10035,1.10062,1.10069
2018.01.02 05:45:00,1.10094,1.10057,1.10059,1.10091
2018.01.02 06:00:00,1.101,1.10072,1.10092,1.10078
2018.01.02 06:15:00,1.10112,1.10072,1.10084,1.10081
2018.01.02 06:30:00,1.10081,1.10047,1.10077,1.10069
2018.01.02 06:45:00,1.10114,1.10065,1.10068,1.10111
2018.01.02 07:00:00,1.10169,1.10101,1.10102,1.10163
2018.01.02 07:15:00,1.10169,1.10104,1.10162,1.10108
2018.01.02 07:30:00,1.10127,1.10061,1.10099,1.10063
2018.01.02 07:45:00,1.10108,1.10018,1.10054,1.10078
2018.01.02 08:00:00,1.101,1.10042,1.10057,1.10049
